Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Type	Activity Category-Rep Num	Habitat Class Name	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC3	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, inorganic, cobble, 64-256 mm	RBP2, Substrate, inorganic, cobble, 64-256 mm~~~~~~~~~%		Actual		50	Validated	50	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC3	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, Inorganic, boulder, >256 mm	RBP2, Substrate, Inorganic, boulder, >256 mm~~~~~~~~~%		Actual		50	Validated	50	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC3	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, inorganic, bedrock	RBP2, Substrate, inorganic, bedrock~~~~~~~~~%		Actual		0	Validated	0	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Kick Time	Kick Time~~~~~~~~~seconds		Actual		60	Validated	60	seconds	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Slow Riffle	Slow Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Sandy Substrate (Choice List)	Sandy Substrate (Choice List)~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Rocky Substrate (Choice List)	Rocky Substrate (Choice List)~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Kick Depth	Kick Depth~~~~~~~~~ft		Actual		0.75	Validated	.75	ft	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, inorganic, cobble, 64-256 mm	RBP2, Substrate, inorganic, cobble, 64-256 mm~~~~~~~~~%		Actual		50	Validated	50	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, Inorganic, boulder, >256 mm	RBP2, Substrate, Inorganic, boulder, >256 mm~~~~~~~~~%		Actual		50	Validated	50	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC2	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		RBP2, Substrate, inorganic, bedrock	RBP2, Substrate, inorganic, bedrock~~~~~~~~~%		Actual		0	Validated	0	%	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		4	Validated	4	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		6	Validated	6	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		12	Validated	12	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		13	Validated	13	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		16	Validated	16	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		18	Validated	18	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		16	Validated	16	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		15	Validated	15	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		15	Validated	15	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		13	Validated	13	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		12	Validated	12	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		12	Validated	12	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		12	Validated	12	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		13	Validated	13	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		9	Validated	9	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		10	Validated	10	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		7	Validated	7	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		7	Validated	7	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		7	Validated	7	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		4	Validated	4	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		8	Validated	8	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		7	Validated	7	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		5	Validated	5	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		3	Validated	3	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		4	Validated	4	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		3	Validated	3	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		3	Validated	3	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		3	Validated	3	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		2	Validated	2	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046XS	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC1	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Kick Time	Kick Time~~~~~~~~~seconds		Actual		60	Validated	60	seconds	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC1	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Slow Riffle	Slow Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC1	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Sandy Substrate (Choice List)	Sandy Substrate (Choice List)~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.046SC1	2008-12-05 12:25:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Rocky Substrate (Choice List)	Rocky Substrate (Choice List)~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2008-12-05 12:25:00	MST						
